customer_id,age,region,account_type,tenure_months,monthly_income,avg_monthly_balance,credit_score,num_products,has_credit_card,has_crypto_wallet,uses_mobile_app,customer_service_calls,missed_payments_6m,support_rating,contract_type,monthly_fees,digital_engagement_score,loan_amount,loan_term_months,debt_to_income_ratio,interest_rate,loan_repaid
PBG-200104,45,West Midlands,Everyday,57,2431,,657,2,Yes,No,Yes,3,0,3,No fixed term,0,47,2000,48,0.12,7.96,1
PBG-200632,34,South East,Plus,38,9111,4958,527,1,No,Yes,No,2,3,5,Annual,7,58,7500,24,0.6,16.51,0
PBG-200004,20,Wales,Plus,94,2640,1437,675,2,No,No,Yes,2,0,3,Monthly,7,100,7500,48,0.27,10.18,1
PBG-200971,43,Scotland,Everyday,31,3253,3027,780,2,Yes,Yes,No,3,0,1,Annual,0,56,20000,24,0.44,4.83,1
PBG-200450,40,South West,Premium,24,2086,2520,711,3,Yes,No,Yes,0,2,3,Annual,16.99,75,7500,24,0.44,10.62,0
PBG-201059,28,London,Everyday,59,2152,635,673,3,No,No,Yes,2,1,1,Annual,0,100,3000,12,0.35,8.65,1
PBG-200436,49,London,,25,4364,1828,575,4,No,No,No,1,0,4,No fixed term,7,34,25000,24,,12.54,1
PBG-200144,46,Northern Ireland,Everyday,54,5903,2286,657,5,No,No,Yes,3,0,3,No fixed term,0,100,3000,36,0.32,9.08,1
PBG-200871,54,London,Plus,49,4655,3928,705,1,Yes,No,Yes,0,0,,No fixed term,7,87,7500,48,0.13,8.63,1
PBG-200324,47,London,Business,31,3101,1573,730,4,Yes,No,No,2,3,2,Monthly,12,35,10000,24,0.32,9.69,1
PBG-200504,47,Scotland,Everyday,22,2328,2069,674,2,No,No,Yes,1,0,,Annual,0,86,10000,24,0.3,10.54,1
PBG-200780,,South East,Everyday,95,1979,436,668,2,No,Yes,Yes,3,0,5,No fixed term,0,100,1000,36,0.29,10.53,0
PBG-201020,31,North East,Everyday,46,3049,2618,699,4,Yes,No,Yes,4,0,4,No fixed term,0,97,1000,24,0.29,8.55,1
PBG-201199,44,Scotland,Business,61,5465,4283,674,3,Yes,No,Yes,2,0,4,No fixed term,12,91,15000,24,0.28,11.23,1
PBG-201168,52,London,Plus,34,1894,1434,736,2,Yes,No,Yes,0,0,3,Annual,7,58,2000,24,0.25,7.68,1
PBG-201067,49,Scotland,Plus,27,3317,1946,723,1,No,No,No,2,2,3,Annual,7,78,7500,24,0.19,6.42,1
PBG-200853,52,Yorkshire and the Humber,Plus,33,,1876,647,2,,Yes,Yes,1,2,2,Annual,7,100,3000,36,0.24,10.47,1
PBG-200444,30,London,Everyday,23,2003,1288,496,1,Yes,Yes,Yes,1,0,4,No fixed term,0,68,1000,48,0.11,13.68,1
PBG-200240,46,London,Premium,58,1796,1976,647,2,No,No,Yes,1,0,4,Monthly,16.99,81,15000,24,0.06,10.6,1
PBG-200375,23,East Midlands,Plus,49,6196,2888,599,3,Yes,No,Yes,4,0,5,Annual,7,63,5000,12,0.46,12.23,1
PBG-201072,65,North East,Plus,26,2444,2728,611,3,Yes,No,Yes,4,0,2,Annual,7,,1000,48,0.34,11.9,1
PBG-200557,44,West Midlands,Everyday,56,7968,4643,777,2,Yes,No,Yes,0,0,3,No fixed term,0,100,20000,24,0.32,5.22,1
PBG-200812,24,Scotland,Plus,31,1909,,528,1,Yes,Yes,Yes,1,0,4,Annual,7,,2000,12,0.19,13.53,1
PBG-201147,40,West Midlands,,70,1916,269,613,1,Yes,No,No,0,0,4,No fixed term,0,74,3000,36,0.22,8.74,0
PBG-200451,56,North East,Everyday,34,3788,2626,729,3,Yes,No,No,1,1,4,Monthly,0,51,5000,48,0.23,,1
PBG-200377,49,Wales,Plus,57,4180,1350,571,3,No,No,Yes,1,0,5,Monthly,7,60,20000,24,0.29,13.69,1
PBG-200167,40,Northern Ireland,Premium,62,7077,8998,525,2,No,No,No,0,3,4,No fixed term,16.99,46,2000,24,0.28,13.33,0
PBG-200720,34,,Plus,50,3332,3290,634,2,,Yes,No,1,0,3,No fixed term,7,49,2000,24,0.17,8.65,1
PBG-200584,51,North West,Everyday,35,2264,1400,775,1,No,No,Yes,0,0,4,No fixed term,0,100,2000,24,0.33,7.26,1
PBG-200919,50,South East,Everyday,24,1833,247,688,5,No,No,Yes,2,0,3,Annual,0,88,1000,36,0.42,9.26,1
PBG-200581,27,South East,Premium,35,1286,1394,781,1,No,No,No,2,0,3,No fixed term,16.99,86,5000,48,0.08,6.22,1
PBG-200435,31,West Midlands,Plus,29,4475,5838,745,3,Yes,No,Yes,1,1,3,Monthly,7,82,7500,12,0.22,4.56,1
PBG-200107,56,Northern Ireland,Everyday,69,1825,769,616,1,Yes,No,Yes,3,4,2,Annual,0,94,15000,36,0.3,11.12,0
PBG-200237,48,South East,Plus,25,2634,3185,,5,Yes,No,Yes,2,2,4,Annual,7,94,10000,36,,6.14,0
PBG-200164,34,North West,Everyday,11,5933,5327,809,2,No,No,Yes,3,0,2,Annual,0,73,5000,48,0.18,4.15,1
PBG-200029,37,Scotland,Premium,14,2310,2880,741,1,No,No,Yes,1,0,2,Annual,16.99,76,10000,36,0.2,5.09,1
PBG-200850,30,London,Premium,56,2950,,691,1,No,Yes,Yes,2,2,4,Monthly,16.99,84,10000,36,0.2,7.64,1
PBG-200616,18,North West,Plus,50,2675,2804,640,1,Yes,No,No,1,3,1,Annual,7,78,3000,36,0.29,9.2,0
PBG-200358,23,North East,Premium,16,9500,4964,697,4,No,Yes,Yes,1,1,2,Annual,16.99,97,3000,12,0.03,4.7,1
PBG-200555,41,East Midlands,Plus,31,2708,,728,2,Yes,No,Yes,1,0,4,No fixed term,7,,10000,36,0.39,7.31,1
PBG-200983,70,South East,Plus,16,7127,2533,544,1,No,No,Yes,0,0,5,No fixed term,7,100,1000,12,0.4,16.14,1
PBG-200191,31,North West,Everyday,13,2266,2838,667,1,Yes,No,Yes,3,1,,Annual,0,78,5000,24,0.08,7.22,1
PBG-200884,54,London,Business,52,3728,3872,693,3,Yes,No,Yes,0,0,4,No fixed term,12,52,10000,24,0.17,8.55,1
PBG-201066,46,Wales,Premium,68,6574,5339,618,4,Yes,Yes,Yes,1,1,1,No fixed term,16.99,92,1000,24,0.36,10.21,0
PBG-201023,56,London,Everyday,23,4367,519,712,2,Yes,No,Yes,2,0,3,Annual,0,100,5000,24,0.33,8,1
PBG-200836,38,North East,,36,2533,1886,658,2,,No,Yes,2,0,4,Annual,0,84,3000,60,0.18,7.25,1
PBG-201164,39,North West,Everyday,45,2615,1079,708,3,Yes,Yes,No,3,0,1,Monthly,0,50,10000,24,0.1,5.92,1
PBG-200548,41,London,Everyday,60,2981,2370,695,1,Yes,No,Yes,0,0,4,Annual,0,100,15000,12,0.12,8.86,1
PBG-200589,48,East Midlands,Plus,33,,2428,571,3,No,No,Yes,1,2,4,Monthly,7,100,7500,48,0.2,11.13,0
PBG-200580,55,London,Plus,47,3022,2187,676,1,No,No,Yes,2,0,4,Monthly,7,100,7500,48,0.21,8.02,1
PBG-200643,51,South West,Plus,18,2153,66,677,2,No,No,Yes,1,1,4,Monthly,7,100,3000,24,0.46,9.54,1
PBG-200889,36,London,Everyday,27,3142,1973,516,1,No,No,Yes,2,1,2,Monthly,0,96,2000,36,0.43,15.95,1
PBG-200462,56,Wales,Premium,4,3180,2574,850,1,Yes,No,Yes,0,0,2,Annual,16.99,74,3000,24,0.2,3.9,1
PBG-201084,23,London,Plus,76,2844,1240,615,3,Yes,No,Yes,0,0,4,Monthly,7,100,2000,60,0.21,12.08,1
PBG-200088,46,West Midlands,Plus,58,2224,981,577,1,No,No,No,2,1,4,Annual,7,66,3000,36,0.23,11.07,0
PBG-200890,53,Yorkshire and the Humber,Everyday,21,7002,4541,704,2,Yes,No,Yes,2,1,4,Annual,0,96,5000,36,0.25,6.45,1
PBG-201034,,London,Plus,39,3898,2316,817,2,Yes,No,No,5,1,3,No fixed term,7,29,1000,24,0.29,3.91,1
PBG-200262,47,Yorkshire and the Humber,Everyday,28,2610,351,609,2,No,No,Yes,3,0,5,No fixed term,0,100,1000,24,,,1
PBG-201137,52,Yorkshire and the Humber,Plus,83,2021,692,786,4,Yes,No,Yes,2,3,1,Monthly,7,79,5000,24,0.32,5.8,0
PBG-200569,25,London,Everyday,31,3991,5048,615,1,No,No,Yes,3,2,5,Annual,0,,20000,12,,11.17,0
PBG-200052,28,West Midlands,Business,54,5963,1376,674,3,No,No,Yes,2,0,4,Annual,12,85,2000,36,0.29,9.71,1
PBG-200630,47,London,Everyday,40,4545,1446,,1,Yes,No,Yes,0,0,4,Monthly,0,97,1000,24,0.39,9.04,1
PBG-200690,33,South East,Business,28,2860,1405,630,3,No,No,Yes,1,0,2,Monthly,12,85,1000,48,0.1,9.45,1
PBG-200215,67,North East,Everyday,50,4722,889,705,1,Yes,No,No,4,0,4,Monthly,0,66,5000,24,0.13,6.38,1
PBG-201123,60,South East,Everyday,41,3072,1715,696,5,No,No,No,0,0,4,Monthly,0,89,3000,48,0.13,8.88,1
PBG-200499,67,London,Plus,47,2943,3494,739,3,Yes,No,Yes,1,0,4,Annual,7,95,7500,36,0.19,6.81,1
PBG-200413,31,North West,Everyday,46,8906,5785,631,3,No,No,No,1,0,4,Annual,0,78,2000,24,0.27,10.8,1
PBG-200198,24,London,Everyday,31,7097,4654,804,2,Yes,No,Yes,0,0,3,Annual,0,86,7500,24,0.11,4.42,1
PBG-200770,42,North East,Everyday,11,1734,671,668,2,No,No,No,1,0,5,No fixed term,0,40,3000,24,0.26,9.25,0
PBG-201121,28,Northern Ireland,Everyday,5,1880,1345,537,1,Yes,No,No,2,0,5,Annual,0,27,7500,12,0.03,10.47,1
PBG-200914,51,West Midlands,Plus,16,2498,1200,658,2,Yes,No,Yes,2,1,2,No fixed term,7,100,5000,12,0.06,7.29,1
PBG-200728,69,London,Premium,12,2948,1911,684,2,Yes,Yes,Yes,2,0,4,Monthly,16.99,100,5000,24,0.32,7.78,1
PBG-200386,60,South West,Everyday,21,2835,1534,707,2,Yes,No,Yes,2,0,3,Annual,0,93,5000,48,0.25,7.74,1
PBG-200081,53,Northern Ireland,Everyday,17,4847,5453,850,1,Yes,No,Yes,4,0,5,No fixed term,0,80,7500,12,0.24,4.28,1
PBG-200125,55,Northern Ireland,Plus,47,1395,470,538,4,Yes,No,Yes,2,0,5,Annual,7,91,5000,36,0.26,13.33,1
PBG-201071,26,East Midlands,Business,63,5887,6756,764,2,Yes,No,Yes,0,0,3,Annual,12,68,3000,12,0.14,4.72,1
PBG-200603,31,Wales,Plus,53,,,745,2,Yes,No,Yes,1,0,4,Monthly,7,90,3000,24,0.28,5.26,1
PBG-200187,31,South East,Everyday,41,3496,2181,706,5,Yes,No,Yes,5,0,4,Annual,0,74,5000,24,0.11,8.64,1
PBG-200633,45,South East,Plus,8,3192,2921,,1,No,No,Yes,0,0,5,Annual,7,100,3000,12,0.09,6.48,1
PBG-201128,44,North West,Premium,24,3857,3306,636,2,No,No,Yes,2,0,5,Monthly,16.99,76,3000,36,0.48,10.94,0
PBG-200175,35,Yorkshire and the Humber,Everyday,97,2164,2274,633,4,Yes,No,No,1,0,1,No fixed term,0,16,2000,12,0.26,10.44,1
PBG-200083,34,London,Plus,30,1411,1493,586,2,No,No,No,1,0,3,No fixed term,7,100,1000,60,0.31,9.21,0
PBG-200379,53,Scotland,Everyday,16,2290,1808,538,2,No,No,Yes,1,0,3,Annual,0,81,15000,24,0.12,10.58,0
PBG-200986,25,Wales,Everyday,85,3916,3811,633,1,Yes,No,Yes,1,2,4,Annual,0,65,2000,24,0.32,11.45,1
PBG-200784,21,London,Premium,28,2801,,574,1,No,No,Yes,1,0,2,Annual,16.99,65,7500,60,0.22,11.33,0
PBG-200039,48,Yorkshire and the Humber,Everyday,25,3158,4267,741,2,Yes,No,Yes,2,1,3,No fixed term,0,87,3000,36,0.38,8.87,1
PBG-200327,50,South East,Business,35,3697,2171,802,3,Yes,No,Yes,1,0,4,No fixed term,12,,5000,24,0.22,4.19,1
PBG-200110,44,Wales,Everyday,30,1967,2029,615,3,Yes,No,Yes,2,3,2,Annual,0,90,2000,48,0.19,10.89,1
PBG-200512,20,London,Plus,83,3493,765,650,3,Yes,No,Yes,3,0,3,Annual,7,73,7500,36,0.35,10.24,1
PBG-200697,30,Wales,Everyday,25,1975,1658,677,1,Yes,No,Yes,0,0,4,Monthly,0,59,3000,24,0.19,8.3,1
PBG-200576,61,West Midlands,Everyday,9,5106,5880,648,1,No,No,Yes,0,0,5,Annual,0,100,2000,36,0.24,12.61,1
PBG-200188,,London,Everyday,17,5343,5629,634,1,No,No,Yes,1,1,5,Annual,0,100,1000,12,0.36,11.86,1
PBG-200675,,South East,Everyday,26,1202,0,833,2,Yes,No,Yes,0,1,3,No fixed term,0,83,10000,24,0.16,4.02,1
PBG-200922,18,South West,Premium,52,3446,2719,645,4,No,No,Yes,1,2,4,Monthly,16.99,86,10000,60,0.39,11.51,0
PBG-200216,75,London,Everyday,55,4623,5749,743,5,Yes,No,No,1,0,2,Annual,0,54,5000,24,0.12,5.16,0
PBG-200427,18,North West,Plus,28,2984,3586,676,2,Yes,No,Yes,2,1,,Annual,7,82,5000,24,0.23,9.96,1
PBG-200925,18,East Midlands,Premium,44,5631,7225,751,1,Yes,No,Yes,0,0,5,No fixed term,16.99,67,7500,36,0.22,7.88,1
PBG-201192,45,London,Premium,83,2612,,653,3,Yes,No,Yes,1,0,3,Annual,16.99,48,5000,36,0.09,8.83,0
PBG-200575,36,London,Everyday,12,1356,1111,816,2,Yes,No,Yes,2,0,3,Monthly,0,61,7500,60,0.13,3.9,1
PBG-200320,18,London,Business,18,3594,,574,3,Yes,No,Yes,1,1,2,Monthly,12,100,15000,24,0.44,14.21,0
PBG-200873,28,London,Plus,102,4400,4175,572,3,No,No,,1,4,3,No fixed term,7,78,3000,36,0.23,,0
PBG-200583,42,East Midlands,Premium,38,5433,4769,,3,Yes,No,No,2,2,5,No fixed term,16.99,75,5000,48,0.48,6.95,0
PBG-200415,30,London,Plus,48,2515,904,769,4,Yes,No,Yes,3,1,4,No fixed term,7,98,25000,24,0.31,5.26,1
PBG-200016,48,London,Plus,30,6938,7299,669,5,No,No,Yes,5,1,3,Monthly,7,100,5000,36,0.25,8.43,0
PBG-201110,22,East Midlands,Business,54,3490,3627,575,1,No,No,Yes,5,3,2,Annual,12,65,5000,36,0.46,11.85,0
PBG-200996,42,Wales,Everyday,4,1850,1449,708,3,Yes,Yes,Yes,3,1,,Monthly,0,73,2000,12,0.29,8.92,0
PBG-201143,38,Scotland,Everyday,45,4019,1385,659,1,No,No,Yes,2,3,4,Monthly,0,91,5000,48,0.13,8.65,0
PBG-200368,50,West Midlands,Business,5,4840,5230,623,1,Yes,No,No,2,0,3,Annual,12,87,7500,12,0.39,10.72,1
PBG-200118,49,South West,Plus,18,1967,1286,,2,Yes,No,Yes,4,0,3,Monthly,7,86,2000,36,,7.5,1
PBG-200859,37,West Midlands,Plus,24,4107,2135,742,1,No,No,Yes,2,0,3,Annual,7,,10000,12,0.23,6.32,1
PBG-201196,49,North East,Everyday,50,7552,3475,654,2,Yes,No,No,2,0,3,No fixed term,0,57,7500,12,0.17,7.07,1
PBG-200341,54,East Midlands,Plus,58,1587,1076,705,1,Yes,No,Yes,1,0,4,Annual,7,84,7500,24,0.18,9.63,1
PBG-200409,41,South East,Plus,113,,2547,764,3,Yes,No,Yes,0,0,3,Monthly,7,83,1000,48,0.08,3.9,1
PBG-200822,47,South East,Premium,30,4228,,,2,No,No,No,0,0,3,Monthly,16.99,85,5000,48,0.1,10.71,1
PBG-200842,39,North West,Premium,30,2070,1375,593,2,No,No,Yes,2,3,1,Annual,16.99,72,3000,36,,11.4,0
PBG-200060,,South East,Business,60,3755,4070,,5,Yes,No,Yes,1,0,4,Monthly,12,100,5000,24,0.34,3.9,1
PBG-200200,45,London,Plus,23,8602,7022,669,3,Yes,No,Yes,1,0,,No fixed term,7,85,2000,48,0.27,9.72,1
PBG-200788,52,Wales,Business,9,6342,1850,612,1,No,No,Yes,0,0,3,No fixed term,12,100,10000,24,0.33,12.62,1
PBG-200772,39,North East,Premium,21,1941,816,664,1,Yes,No,No,1,0,4,Monthly,16.99,48,1000,48,0.11,10.44,1
PBG-200417,42,South East,Everyday,43,2690,2705,785,1,No,No,Yes,1,2,2,Annual,0,70,5000,60,0.58,6.42,1
PBG-200202,43,Yorkshire and the Humber,Premium,31,3139,2791,709,1,Yes,No,No,2,1,3,No fixed term,16.99,78,10000,36,0.14,7.22,1
PBG-200054,35,Yorkshire and the Humber,Premium,25,3470,3680,646,2,Yes,No,Yes,4,0,3,Monthly,16.99,63,7500,12,0.07,8.42,1
PBG-201132,,Northern Ireland,Everyday,48,4206,3276,574,1,No,No,Yes,2,1,4,Monthly,0,78,5000,24,0.48,15.29,1
PBG-200881,33,North East,Premium,45,2764,2098,635,1,Yes,No,Yes,1,0,3,Annual,16.99,76,2000,24,0.31,10.84,1
PBG-200895,39,South East,Business,16,6679,4757,556,1,Yes,No,Yes,0,0,5,Annual,12,47,5000,12,0.21,13.45,0
PBG-200001,42,East Midlands,Everyday,56,3476,2448,672,1,No,No,Yes,2,0,5,Monthly,0,73,3000,48,0.3,9.61,1
PBG-200957,74,Yorkshire and the Humber,Everyday,14,2396,2974,633,2,Yes,Yes,Yes,1,0,4,Annual,0,74,15000,24,0.12,12.35,0
PBG-200523,34,North East,Everyday,33,3329,845,740,1,Yes,No,Yes,0,0,2,Monthly,0,83,10000,48,0.3,8.86,0
PBG-200097,45,South West,Plus,22,3647,4124,637,2,Yes,No,Yes,2,1,4,Monthly,7,62,7500,36,0.44,10.42,0
PBG-200461,46,South East,Premium,16,1330,645,691,3,Yes,No,Yes,2,0,5,Annual,16.99,87,15000,24,0.12,7.32,1
PBG-201022,19,Yorkshire and the Humber,Everyday,35,3073,1010,651,2,No,No,Yes,2,0,3,Monthly,0,25,7500,36,0.14,8.02,1
PBG-200122,50,Yorkshire and the Humber,Premium,11,3159,422,638,4,No,No,Yes,0,1,3,No fixed term,16.99,88,2000,24,0.2,8.37,1
PBG-200283,28,London,Everyday,15,1506,760,770,1,Yes,No,Yes,1,0,1,Monthly,0,48,15000,48,0.27,7.24,1
PBG-200793,46,North West,Everyday,76,2320,914,643,1,No,No,No,3,2,3,Monthly,0,64,2000,48,0.27,11.89,0
PBG-201122,56,East Midlands,Premium,23,2047,1847,666,2,No,No,Yes,2,0,4,Monthly,16.99,100,25000,24,0.14,7.52,0
PBG-200735,56,South West,Plus,24,4548,4152,739,3,Yes,No,No,3,0,4,Annual,7,87,3000,48,0.32,6.49,1
PBG-201193,18,South West,Everyday,67,3421,3539,,5,No,No,No,0,0,3,Monthly,0,90,2000,12,0.26,9.25,1
PBG-200246,26,Wales,Everyday,60,4432,4780,589,1,,No,Yes,1,0,5,No fixed term,0,92,3000,48,0.17,9.67,0
PBG-200579,34,Northern Ireland,Plus,4,4299,3159,576,2,No,No,Yes,0,1,4,Annual,7,72,5000,36,0.09,13.32,1
PBG-200673,49,North West,Plus,73,1963,901,680,3,Yes,No,Yes,2,0,3,Monthly,7,59,7500,12,0.48,10.75,1
PBG-200976,54,East Midlands,Plus,39,4804,3723,656,2,Yes,No,Yes,2,1,1,No fixed term,7,65,1000,12,0.11,8.8,1
PBG-200452,39,London,Premium,53,4098,,561,1,Yes,Yes,Yes,0,1,3,Annual,16.99,65,20000,12,0.2,15.14,0
PBG-200260,40,Wales,Everyday,43,3500,1824,558,4,Yes,No,Yes,2,0,3,Annual,0,84,3000,24,0.28,13.48,1
PBG-200033,39,West Midlands,Premium,29,2128,1433,783,3,No,No,Yes,0,0,5,Annual,16.99,87,3000,36,0.09,3.9,1
PBG-200824,28,North East,Premium,11,6769,4035,635,3,Yes,No,No,0,0,5,No fixed term,16.99,70,3000,36,0.16,8.91,0
PBG-200468,29,East Midlands,Everyday,110,6281,3413,680,2,No,No,No,4,2,3,Monthly,0,27,2000,24,0.42,9.48,0
PBG-201120,38,West Midlands,Everyday,42,2861,1345,551,1,No,No,Yes,1,1,4,Annual,0,94,5000,12,0.15,11.33,0
PBG-200563,40,Wales,Business,25,5712,3503,598,1,Yes,No,No,0,0,1,Annual,12,44,3000,36,0.18,12.9,1
PBG-200127,37,South East,Premium,34,3705,2152,709,1,No,No,,2,0,3,No fixed term,16.99,85,3000,60,0.15,6.99,1
PBG-200838,50,London,Premium,34,4300,3053,715,2,Yes,No,Yes,1,0,,Annual,16.99,67,1000,24,0.04,,1
PBG-200151,32,West Midlands,Plus,33,2366,932,705,1,Yes,No,Yes,2,0,5,No fixed term,7,76,5000,48,0.04,6.06,0
PBG-200903,41,East Midlands,Everyday,35,9500,,727,4,Yes,Yes,Yes,1,0,3,Monthly,0,95,5000,24,0.28,7.8,0
PBG-200162,38,East Midlands,Premium,38,,2393,639,4,No,No,No,3,0,3,No fixed term,16.99,78,5000,48,0.25,10.25,0
PBG-200741,51,South East,Everyday,8,4202,1869,809,2,Yes,No,No,1,0,2,Monthly,0,72,15000,24,0.11,4.48,1
PBG-200053,45,South East,Plus,14,2148,852,785,2,Yes,No,No,0,0,1,Annual,7,59,7500,24,0.14,4.07,1
PBG-200289,48,South East,Premium,43,5941,6856,516,1,Yes,No,Yes,1,1,3,Annual,16.99,64,2000,36,0.44,14.03,0
PBG-200307,65,London,Everyday,48,1680,892,582,3,No,Yes,Yes,1,0,,Monthly,0,92,7500,36,0.12,11.06,1
PBG-200846,58,London,Everyday,45,4740,2098,704,1,No,No,Yes,0,0,3,Annual,0,63,7500,48,0.18,5.37,1
PBG-200719,27,Scotland,Everyday,23,2865,,530,2,No,No,No,2,0,5,Monthly,0,93,3000,36,0.07,12.96,1
PBG-200012,62,South West,Everyday,22,5125,3591,724,2,No,Yes,Yes,1,0,4,Annual,0,98,3000,36,0.08,6.46,1
PBG-200592,36,South West,Premium,59,6501,5692,772,1,Yes,No,Yes,3,0,5,Annual,16.99,65,2000,48,0.43,7.04,0
PBG-200791,44,London,Everyday,36,2631,66,695,5,Yes,No,No,2,1,4,Monthly,0,32,7500,24,0.41,7.97,1
PBG-200126,18,East Midlands,Plus,41,2157,1120,716,3,No,No,Yes,1,0,3,Annual,7,71,10000,12,0.32,7.47,0
PBG-201194,58,London,Plus,38,3876,3232,719,1,No,No,,0,2,3,Monthly,7,100,2000,48,0.33,7.93,0
PBG-200826,40,London,Everyday,71,2556,0,684,4,No,No,Yes,1,0,5,No fixed term,0,,10000,36,0.4,9.75,1
PBG-200296,,Scotland,Premium,18,3858,4286,758,2,Yes,No,No,1,0,3,No fixed term,16.99,49,15000,12,0.26,3.9,1
PBG-200370,35,North East,Everyday,17,2975,1753,800,2,No,No,Yes,1,0,2,Annual,0,98,7500,24,0.13,4.7,1
PBG-200689,22,South East,Everyday,83,2968,2338,682,1,No,No,Yes,1,0,2,Annual,0,77,15000,48,0.16,7.63,1
PBG-201096,29,South East,Everyday,53,2618,2342,768,1,Yes,No,No,1,0,5,Monthly,0,50,2000,24,0.3,6.97,0
PBG-200326,28,South West,Plus,22,2271,388,773,4,Yes,No,Yes,0,1,3,Annual,7,58,7500,36,0.08,3.92,1
PBG-200941,28,North East,Everyday,16,2281,,785,2,Yes,No,Yes,3,0,4,Monthly,0,100,10000,24,0.08,4.43,0
PBG-200281,35,North West,Plus,32,2705,1033,780,2,Yes,No,Yes,1,1,5,Annual,7,82,5000,24,0.19,3.9,1
PBG-200872,57,South West,Plus,48,2289,3024,673,1,No,No,Yes,0,0,2,Monthly,7,70,5000,36,0.03,5.49,1
PBG-200803,24,South East,Everyday,53,3757,64,606,3,Yes,Yes,Yes,2,0,5,Annual,0,65,7500,36,0.15,9.44,1
PBG-200593,37,East Midlands,Everyday,65,3115,1493,649,2,Yes,No,Yes,2,2,2,No fixed term,0,53,3000,12,0.32,9.69,1
PBG-200732,18,London,Premium,21,1867,1847,709,3,Yes,Yes,Yes,0,1,4,No fixed term,16.99,96,3000,24,0.21,7.01,1
PBG-200715,49,Wales,Plus,11,1928,892,683,2,Yes,No,Yes,1,2,5,Annual,7,88,3000,48,0.39,9.54,1
PBG-200540,45,South West,Premium,10,1888,426,704,2,No,Yes,No,2,3,4,Monthly,16.99,56,7500,36,0.33,9.87,0
PBG-200870,47,West Midlands,Everyday,30,2764,873,492,1,No,No,Yes,1,0,4,No fixed term,0,77,3000,24,0.37,15.2,1
PBG-200869,31,East Midlands,Everyday,60,2548,1235,567,3,Yes,No,Yes,3,0,4,No fixed term,0,77,1000,36,0.29,12.37,1
PBG-200190,44,South West,Plus,46,1232,1231,684,1,Yes,No,Yes,2,1,4,Monthly,7,76,7500,48,0.29,9.16,0
PBG-200942,39,South West,Everyday,59,4709,5811,662,2,No,No,Yes,1,3,3,Monthly,0,66,1000,24,0.24,9.41,0
PBG-200625,34,Wales,Plus,20,5183,4294,734,4,Yes,No,No,1,1,4,Monthly,7,81,2000,36,0.03,5.87,1
PBG-200707,23,South West,Everyday,54,1432,729,612,4,No,Yes,Yes,1,0,3,No fixed term,0,100,2000,36,0.28,12.76,0
PBG-200021,27,Wales,Everyday,8,,10,572,4,Yes,No,Yes,1,0,3,Annual,0,56,20000,36,0.34,12.35,1
PBG-200041,26,Scotland,Everyday,63,3198,1248,693,1,Yes,No,Yes,5,1,,Monthly,0,75,15000,24,0.19,6.64,1
PBG-201019,18,Yorkshire and the Humber,Plus,41,3000,2862,585,5,No,Yes,No,0,0,5,No fixed term,7,84,5000,48,0.24,12.63,0
PBG-200648,43,Wales,Premium,23,2638,2355,624,4,No,No,Yes,1,0,3,Annual,16.99,89,2000,24,0.18,12.49,1
PBG-200549,56,London,Everyday,67,1328,2460,626,3,No,No,Yes,1,0,4,Annual,0,77,2000,12,0.19,10.57,1
PBG-200662,,North West,Everyday,71,4322,5881,,2,No,No,Yes,0,1,4,No fixed term,0,100,1000,12,0.34,11.77,1
PBG-200392,,Yorkshire and the Humber,Everyday,40,2758,2598,679,4,Yes,No,Yes,3,0,5,Monthly,0,100,5000,24,0.16,11,1
PBG-200034,30,Wales,Everyday,14,4880,4890,620,4,No,Yes,No,3,0,,Annual,0,73,2000,12,0.31,11.4,1
PBG-200339,41,South West,Everyday,18,6362,6021,591,1,Yes,Yes,Yes,2,0,4,Annual,0,62,5000,12,0.16,9.34,1
PBG-200345,41,South West,Premium,35,2721,2818,678,4,No,No,,0,0,2,Annual,16.99,100,1000,24,0.03,6.44,1
PBG-200731,30,South East,Plus,21,2291,1831,710,1,No,Yes,Yes,2,0,2,No fixed term,7,88,3000,48,0.26,7.41,0
PBG-200938,46,Northern Ireland,Everyday,22,2591,2463,560,2,No,No,No,1,0,2,Monthly,0,38,15000,24,0.24,13.06,0
PBG-200438,29,North West,Premium,30,2415,2096,699,2,Yes,No,No,1,1,4,Monthly,16.99,57,2000,24,0.19,8.14,0
PBG-200460,68,London,Everyday,43,1644,1232,768,2,Yes,No,Yes,1,0,4,No fixed term,0,81,3000,12,0.06,3.9,1
PBG-200056,19,London,Everyday,19,3596,3354,704,5,Yes,No,Yes,0,0,3,Monthly,0,97,15000,36,0.24,7.68,0
PBG-200739,47,South East,Business,39,8677,2543,715,3,Yes,Yes,Yes,2,0,3,No fixed term,12,100,10000,36,0.53,9.16,1
PBG-201095,26,West Midlands,Everyday,56,1351,0,688,4,Yes,No,Yes,3,0,5,No fixed term,0,80,2000,24,0.23,6.48,1
PBG-200854,18,North East,Plus,12,2399,2216,640,1,No,No,Yes,1,1,4,Annual,7,100,3000,24,0.26,,1
PBG-200111,44,North West,Plus,25,1166,,688,3,Yes,Yes,Yes,2,0,4,Annual,7,63,5000,60,0.16,8.7,1
